Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_end,position,off_score,def_score,score,label_off,label_def,label_overall,label
12636,Bruno Fernando,ATL,24.0,208.28,108.86208,Maryland,Angola,2019,2,34,39,3.9,3.5,0.8,-8.9,0.123,0.19,0.159,0.5710000000000001,0.1169999999999999,2022-23,2023,PF,-0.37175921749729385,0.9338064918157564,0.2810236371592313,0,1,0,0
12447,T.J. Warren,PHX,29.0,203.2,99.79024,North Carolina State,USA,2014,1,14,42,7.5,2.9,1.0,4.4,0.038,0.131,0.185,0.55,0.081,2022-23,2023,SF,-0.25362787389378466,0.09104925042989691,-0.08128931173194387,0,0,0,0
12537,Gary Trent Jr.,TOR,24.0,195.58,94.800728,Duke,USA,2018,2,37,66,17.4,2.6,1.6,-2.1,0.013,0.073,0.209,0.56,0.075,2022-23,2023,SG,0.395362942079231,-0.7373863469523287,-0.17101170243654887,0,0,0,0
12815,Josh Okogie,PHX,24.0,193.04,96.615096,Georgia Tech,Nigeria,2018,1,20,72,7.3,3.5,1.5,4.9,0.078,0.102,0.174,0.531,0.104,2022-23,2023,SG,-0.18360815632512348,-0.5058012416245095,-0.3447046989748165,0,0,0,0
12748,Louis King,PHI,24.0,200.66,92.98636,Oregon,USA,Undrafted,Undrafted,Undrafted,1,20.0,4.0,2.0,5.2,0.067,0.074,0.205,0.7440000000000001,0.091,2022-23,2023,SF,0.9691068725896063,-0.6244043215314696,0.17235127552906832,1,0,0,0
12085,Petr Cornelie,DEN,26.0,210.82,99.79024,,France,2016,2,53,13,1.1,1.1,0.2,5.8,0.159,0.2189999999999999,0.208,0.418,0.115,2021-22,2022,C,-0.7311610181292237,1.1063240332131379,0.18758150754195707,0,1,0,0
12431,Svi Mykhailiuk,CHA,26.0,200.66,92.98636,Kansas,Ukraine,2018,2,47,32,6.9,1.7,1.7,1.0,0.032,0.079,0.191,0.584,0.1669999999999999,2022-23,2023,SF,-0.11998514717916087,-0.5783377978744765,-0.3491614725268187,0,0,0,0
12778,Ivica Zubac,LAC,26.0,213.36,108.86208,,Croatia,2016,2,32,76,10.8,9.9,1.0,-0.6,0.114,0.238,0.149,0.6609999999999999,0.05,2022-23,2023,C,0.14903222620549794,1.5123810965363322,0.8307066613709151,0,1,1,1
10937,Evan Turner,MIN,31.0,198.12,99.79024,Ohio State,USA,2010,1,2,19,3.3,2.0,2.0,-11.4,0.0279999999999999,0.107,0.154,0.424,0.235,2019-20,2020,SF,-0.6042746999890146,-0.2664060407371109,-0.4353403703630627,0,0,0,0
12600,Alex Len,SAC,30.0,218.44,113.398,Maryland,Ukraine,2013,1,5,26,1.7,2.3,0.5,6.6,0.143,0.1939999999999999,0.132,0.58,0.099,2022-23,2023,C,-0.541405932019505,1.32474980827818,0.3916719381293374,0,1,0,0
